chr	pos	pool	founder	freq
chrX	11190153	D.T	B2	0.0996
chrX	11190153	D.T	B3	0.2419
chrX	11190153	D.T	B4	0.0444
chrX	11190153	D.T	B5	0.1274
chrX	11190153	D.T	B6	0.1678
chrX	11190153	D.T	B7	0.2076
chrX	11210153	D.T	AB8	0.0443
chrX	11210153	D.T	B1	0.0684
chrX	11210153	D.T	B2	0.1
chrX	11210153	D.T	B3	0.2408
chrX	11210153	D.T	B4	0.0435
chrX	11210153	D.T	B5	0.1286
chrX	11210153	D.T	B6	0.1684
chrX	11210153	D.T	B7	0.2061
chrX	11230153	D.T	AB8	0.0446
chrX	11230153	D.T	B1	0.0704
chrX	11230153	D.T	B2	0.0993
chrX	11230153	D.T	B3	0.2402
chrX	11230153	D.T	B4	0.0403
chrX	11230153	D.T	B5	0.1314
chrX	11230153	D.T	B6	0.1683
chrX	11230153	D.T	B7	0.2056
chrX	11250153	D.T	AB8	0.0442
chrX	11250153	D.T	B1	0.0721
chrX	11250153	D.T	B2	0.0985
chrX	11250153	D.T	B3	0.2395
chrX	11250153	D.T	B4	0.0399
chrX	11250153	D.T	B5	0.1316
chrX	11250153	D.T	B6	0.1691
chrX	11250153	D.T	B7	0.2049
chrX	11270153	D.T	AB8	0.0438
chrX	11270153	D.T	B1	0.0724
chrX	11270153	D.T	B2	0.0976
chrX	11270153	D.T	B3	0.2393
chrX	11270153	D.T	B4	0.0404
chrX	11270153	D.T	B5	0.1322
chrX	11270153	D.T	B6	0.1698
chrX	11270153	D.T	B7	0.2044
chrX	11290153	D.T	AB8	0.0448
chrX	11290153	D.T	B1	0.0712
chrX	11290153	D.T	B2	0.096
chrX	11290153	D.T	B3	0.2389
chrX	11290153	D.T	B4	0.041
chrX	11290153	D.T	B5	0.1339
chrX	11290153	D.T	B6	0.1711
chrX	11290153	D.T	B7	0.2031
chrX	11310153	D.T	AB8	0.0443
chrX	11310153	D.T	B1	0.0745
chrX	11310153	D.T	B2	0.0938
chrX	11310153	D.T	B3	0.2407
chrX	11310153	D.T	B4	0.041
chrX	11310153	D.T	B5	0.1326
chrX	11310153	D.T	B6	0.1718
chrX	11310153	D.T	B7	0.2013
chrX	11330153	D.T	AB8	0.044
chrX	11330153	D.T	B1	0.0774
chrX	11330153	D.T	B2	0.0932
chrX	11330153	D.T	B3	0.2401
chrX	11330153	D.T	B4	0.04
chrX	11330153	D.T	B5	0.1325
chrX	11330153	D.T	B6	0.1718
chrX	11330153	D.T	B7	0.201
chrX	11350153	D.T	AB8	0.0443
chrX	11350153	D.T	B1	0.0793
chrX	11350153	D.T	B2	0.0905
chrX	11350153	D.T	B3	0.2393
chrX	11350153	D.T	B4	0.0386
chrX	11350153	D.T	B5	0.1341
chrX	11350153	D.T	B6	0.1742
chrX	11350153	D.T	B7	0.1997
chrX	11370153	D.T	AB8	0.0443
chrX	11370153	D.T	B1	0.0793
chrX	11370153	D.T	B2	0.0881
chrX	11370153	D.T	B3	0.2405
chrX	11370153	D.T	B4	0.038
chrX	11370153	D.T	B5	0.1338
chrX	11370153	D.T	B6	0.1761
chrX	11370153	D.T	B7	0.1999
chrX	11390153	D.T	AB8	0.0442
chrX	11390153	D.T	B1	0.0802
chrX	11390153	D.T	B2	0.0868
chrX	11390153	D.T	B3	0.2419
chrX	11390153	D.T	B4	0.0376
chrX	11390153	D.T	B5	0.1336
chrX	11390153	D.T	B6	0.1766
chrX	11390153	D.T	B7	0.1991
chrX	11410153	D.T	AB8	0.0441
chrX	11410153	D.T	B1	0.0815
chrX	11410153	D.T	B2	0.086
chrX	11410153	D.T	B3	0.2416
chrX	11410153	D.T	B4	0.0367
chrX	11410153	D.T	B5	0.1349
chrX	11410153	D.T	B6	0.1777
chrX	11410153	D.T	B7	0.1974
chrX	11430153	D.T	AB8	0.0422
chrX	11430153	D.T	B1	0.084
chrX	11430153	D.T	B2	0.0834
chrX	11430153	D.T	B3	0.2421
chrX	11430153	D.T	B4	0.0363
chrX	11430153	D.T	B5	0.137
chrX	11430153	D.T	B6	0.18
chrX	11430153	D.T	B7	0.195
chrX	11450153	D.T	AB8	0.0428
chrX	11450153	D.T	B1	0.0852
chrX	11450153	D.T	B2	0.0835
chrX	11450153	D.T	B3	0.2426
chrX	11450153	D.T	B4	0.0368
chrX	11450153	D.T	B5	0.1389
chrX	11450153	D.T	B6	0.1809
chrX	11450153	D.T	B7	0.1894
chrX	11470153	D.T	AB8	0.0437
chrX	11470153	D.T	B1	0.0891
chrX	11470153	D.T	B2	0.0826
chrX	11470153	D.T	B3	0.2429
chrX	11470153	D.T	B4	0.0342
chrX	11470153	D.T	B5	0.1389
chrX	11470153	D.T	B6	0.1833
chrX	11470153	D.T	B7	0.1853
chrX	11490153	D.T	AB8	0.0429
chrX	11490153	D.T	B1	0.0922
chrX	11490153	D.T	B2	0.0821
chrX	11490153	D.T	B3	0.2433
chrX	11490153	D.T	B4	0.0336
chrX	11490153	D.T	B5	0.1409
chrX	11490153	D.T	B6	0.1869
chrX	11490153	D.T	B7	0.1782
chrX	11510153	D.T	AB8	0.0421
chrX	11510153	D.T	B1	0.093
chrX	11510153	D.T	B2	0.0811
chrX	11510153	D.T	B3	0.2423
chrX	11510153	D.T	B4	0.0323
chrX	11510153	D.T	B5	0.144
chrX	11510153	D.T	B6	0.1889
chrX	11510153	D.T	B7	0.1763
chrX	11530153	D.T	AB8	0.0409
chrX	11530153	D.T	B1	0.0934
chrX	11530153	D.T	B2	0.081
chrX	11530153	D.T	B3	0.2424
chrX	11530153	D.T	B4	0.0307
chrX	11530153	D.T	B5	0.1439
chrX	11530153	D.T	B6	0.1906
chrX	11530153	D.T	B7	0.1771
chrX	11550153	D.T	AB8	0.0404
chrX	11550153	D.T	B1	0.0956
chrX	11550153	D.T	B2	0.0808
chrX	11550153	D.T	B3	0.2411
chrX	11550153	D.T	B4	0.0298
chrX	11550153	D.T	B5	0.1442
chrX	11550153	D.T	B6	0.1933
chrX	11550153	D.T	B7	0.1748
chrX	11570153	D.T	AB8	0.0397
chrX	11570153	D.T	B1	0.0971
chrX	11570153	D.T	B2	0.0806
chrX	11570153	D.T	B3	0.2402
chrX	11570153	D.T	B4	0.0298
chrX	11570153	D.T	B5	0.1462
chrX	11570153	D.T	B6	0.193
chrX	11570153	D.T	B7	0.1735
chrX	11590153	D.T	AB8	0.0406
chrX	11590153	D.T	B1	0.0997
chrX	11590153	D.T	B2	0.0819
chrX	11590153	D.T	B3	0.2391
chrX	11590153	D.T	B4	0.0259
chrX	11590153	D.T	B5	0.1463
chrX	11590153	D.T	B6	0.1957
chrX	11590153	D.T	B7	0.1707
chrX	11610153	D.T	AB8	0.0418
chrX	11610153	D.T	B1	0.1016
chrX	11610153	D.T	B2	0.0808
chrX	11610153	D.T	B3	0.2396
chrX	11610153	D.T	B4	0.0232
chrX	11610153	D.T	B5	0.1469
chrX	11610153	D.T	B6	0.1982
chrX	11610153	D.T	B7	0.168
chrX	11630153	D.T	AB8	0.0419
chrX	11630153	D.T	B1	0.1034
chrX	11630153	D.T	B2	0.078
chrX	11630153	D.T	B3	0.2388
chrX	11630153	D.T	B4	0.0214
chrX	11630153	D.T	B5	0.1473
chrX	11630153	D.T	B6	0.2011
chrX	11630153	D.T	B7	0.168
chrX	11650153	D.T	AB8	0.0422
chrX	11650153	D.T	B1	0.106
chrX	11650153	D.T	B2	0.0729
chrX	11650153	D.T	B3	0.2362
chrX	11650153	D.T	B4	0.0231
chrX	11650153	D.T	B5	0.148
chrX	11650153	D.T	B6	0.2037
chrX	11650153	D.T	B7	0.1679
chrX	11670153	D.T	AB8	0.0411
chrX	11670153	D.T	B1	0.1087
chrX	11670153	D.T	B2	0.0699
chrX	11670153	D.T	B3	0.2364
chrX	11670153	D.T	B4	0.0231
chrX	11670153	D.T	B5	0.1482
chrX	11670153	D.T	B6	0.2061
chrX	11670153	D.T	B7	0.1666
chrX	11690153	D.T	AB8	0.039
chrX	11690153	D.T	B1	0.1115
chrX	11690153	D.T	B2	0.0689
chrX	11690153	D.T	B3	0.2369
chrX	11690153	D.T	B4	0.0246
chrX	11690153	D.T	B5	0.1469
chrX	11690153	D.T	B6	0.2067
chrX	11690153	D.T	B7	0.1655
chrX	11710153	D.T	AB8	0.0354
chrX	11710153	D.T	B1	0.1112
chrX	11710153	D.T	B2	0.0656
chrX	11710153	D.T	B3	0.2414
chrX	11710153	D.T	B4	0.022
chrX	11710153	D.T	B5	0.1438
chrX	11710153	D.T	B6	0.2155
chrX	11710153	D.T	B7	0.1653
chrX	11730153	D.T	AB8	0.0351
chrX	11730153	D.T	B1	0.113
chrX	11730153	D.T	B2	0.0652
chrX	11730153	D.T	B3	0.2408
chrX	11730153	D.T	B4	0.0216
chrX	11730153	D.T	B5	0.143
chrX	11730153	D.T	B6	0.2156
chrX	11730153	D.T	B7	0.1656
chrX	11750153	D.T	AB8	0.0365
chrX	11750153	D.T	B1	0.1141
chrX	11750153	D.T	B2	0.0606
chrX	11750153	D.T	B3	0.2424
chrX	11750153	D.T	B4	0.0206
chrX	11750153	D.T	B5	0.1444
chrX	11750153	D.T	B6	0.218
chrX	11750153	D.T	B7	0.1633
chrX	11770153	D.T	AB8	0.0349
chrX	11770153	D.T	B1	0.116
chrX	11770153	D.T	B2	0.0589
chrX	11770153	D.T	B3	0.243
chrX	11770153	D.T	B4	0.0216
chrX	11770153	D.T	B5	0.1417
chrX	11770153	D.T	B6	0.2236
chrX	11770153	D.T	B7	0.1602
chrX	11790153	D.T	AB8	0.0334
chrX	11790153	D.T	B1	0.1179
chrX	11790153	D.T	B2	0.0554
chrX	11790153	D.T	B3	0.2451
chrX	11790153	D.T	B4	0.0198
chrX	11790153	D.T	B5	0.137
chrX	11790153	D.T	B6	0.2293
chrX	11790153	D.T	B7	0.162
chrX	11810153	D.T	AB8	0.0312
chrX	11810153	D.T	B1	0.1191
chrX	11810153	D.T	B2	0.0514
chrX	11810153	D.T	B3	0.2478
chrX	11810153	D.T	B4	0.0207
chrX	11810153	D.T	B5	0.1377
chrX	11810153	D.T	B6	0.2324
chrX	11810153	D.T	B7	0.1597
chrX	11830153	D.T	AB8	0.0298
chrX	11830153	D.T	B1	0.1207
chrX	11830153	D.T	B2	0.0505
chrX	11830153	D.T	B3	0.251
chrX	11830153	D.T	B4	0.0198
chrX	11830153	D.T	B5	0.1341
chrX	11830153	D.T	B6	0.2378
chrX	11830153	D.T	B7	0.1564
chrX	11850153	D.T	AB8	0.027
chrX	11850153	D.T	B1	0.1255
chrX	11850153	D.T	B2	0.0463
chrX	11850153	D.T	B3	0.2537
chrX	11850153	D.T	B4	0.0202
chrX	11850153	D.T	B5	0.1354
chrX	11850153	D.T	B6	0.24
chrX	11850153	D.T	B7	0.1518
chrX	11870153	D.T	AB8	0.0257
chrX	11870153	D.T	B1	0.1267
chrX	11870153	D.T	B2	0.0415
chrX	11870153	D.T	B3	0.2558
chrX	11870153	D.T	B4	0.0228
chrX	11870153	D.T	B5	0.1334
chrX	11870153	D.T	B6	0.2447
chrX	11870153	D.T	B7	0.1494
chrX	11890153	D.T	AB8	0.026
chrX	11890153	D.T	B1	0.1271
chrX	11890153	D.T	B2	0.0391
chrX	11890153	D.T	B3	0.2569
chrX	11890153	D.T	B4	0.0228
chrX	11890153	D.T	B5	0.1302
chrX	11890153	D.T	B6	0.2499
chrX	11890153	D.T	B7	0.148
chrX	11910153	D.T	AB8	0.0246
chrX	11910153	D.T	B1	0.1297
chrX	11910153	D.T	B2	0.0363
chrX	11910153	D.T	B3	0.2573
chrX	11910153	D.T	B4	0.0224
chrX	11910153	D.T	B5	0.1281
chrX	11910153	D.T	B6	0.2522
chrX	11910153	D.T	B7	0.1496
chrX	11930153	D.T	AB8	0.0245
chrX	11930153	D.T	B1	0.1305
chrX	11930153	D.T	B2	0.0337
chrX	11930153	D.T	B3	0.259
chrX	11930153	D.T	B4	0.0209
chrX	11930153	D.T	B5	0.1261
chrX	11930153	D.T	B6	0.2568
chrX	11930153	D.T	B7	0.1485
chrX	11950153	D.T	AB8	0.0276
chrX	11950153	D.T	B1	0.13
chrX	11950153	D.T	B2	0.0317
chrX	11950153	D.T	B3	0.2584
chrX	11950153	D.T	B4	0.0168
chrX	11950153	D.T	B5	0.1208
chrX	11950153	D.T	B6	0.2656
chrX	11950153	D.T	B7	0.1491
chrX	11970153	D.T	AB8	0.0279
chrX	11970153	D.T	B1	0.1313
chrX	11970153	D.T	B2	0.0288
chrX	11970153	D.T	B3	0.258
chrX	11970153	D.T	B4	0.0155
chrX	11970153	D.T	B5	0.1158
chrX	11970153	D.T	B6	0.2713
chrX	11970153	D.T	B7	0.1515
chrX	11990153	D.T	AB8	0.0276
chrX	11990153	D.T	B1	0.1336
chrX	11990153	D.T	B2	0.0297
chrX	11990153	D.T	B3	0.2582
chrX	11990153	D.T	B4	0.0129
chrX	11990153	D.T	B5	0.1135
chrX	11990153	D.T	B6	0.2743
chrX	11990153	D.T	B7	0.1503
chrX	12010153	D.T	AB8	0.0267
chrX	12010153	D.T	B1	0.1355
chrX	12010153	D.T	B2	0.0307
chrX	12010153	D.T	B3	0.2558
chrX	12010153	D.T	B4	0.0151
chrX	12010153	D.T	B5	0.107
chrX	12010153	D.T	B6	0.2783
chrX	12010153	D.T	B7	0.151
chrX	12030153	D.T	AB8	0.0254
chrX	12030153	D.T	B1	0.1359
chrX	12030153	D.T	B2	0.0296
chrX	12030153	D.T	B3	0.2569
chrX	12030153	D.T	B4	0.0141
chrX	12030153	D.T	B5	0.1051
chrX	12030153	D.T	B6	0.2813
chrX	12030153	D.T	B7	0.1518
chrX	12050153	D.T	AB8	0.0245
chrX	12050153	D.T	B1	0.1366
chrX	12050153	D.T	B2	0.03
chrX	12050153	D.T	B3	0.2573
chrX	12050153	D.T	B4	0.0132
chrX	12050153	D.T	B5	0.1017
chrX	12050153	D.T	B6	0.2841
chrX	12050153	D.T	B7	0.1526
chrX	12070153	D.T	AB8	0.0227
chrX	12070153	D.T	B1	0.1359
chrX	12070153	D.T	B2	0.0291
chrX	12070153	D.T	B3	0.2564
chrX	12070153	D.T	B4	0.0121
chrX	12070153	D.T	B5	0.1013
chrX	12070153	D.T	B6	0.2886
chrX	12070153	D.T	B7	0.1539
chrX	12090153	D.T	AB8	0.0225
chrX	12090153	D.T	B1	0.1357
chrX	12090153	D.T	B2	0.029
chrX	12090153	D.T	B3	0.2566
chrX	12090153	D.T	B4	0.0121
chrX	12090153	D.T	B5	0.1012
chrX	12090153	D.T	B6	0.2889
chrX	12090153	D.T	B7	0.154
chrX	12110153	D.T	AB8	0.0216
chrX	12110153	D.T	B1	0.137
chrX	12110153	D.T	B2	0.0279
chrX	12110153	D.T	B3	0.2555
chrX	12110153	D.T	B4	0.0141
chrX	12110153	D.T	B5	0.0983
chrX	12110153	D.T	B6	0.2913
chrX	12110153	D.T	B7	0.1544
chrX	12130153	D.T	AB8	0.0215
chrX	12130153	D.T	B1	0.1375
chrX	12130153	D.T	B2	0.0274
chrX	12130153	D.T	B3	0.2553
chrX	12130153	D.T	B4	0.0141
chrX	12130153	D.T	B5	0.0938
chrX	12130153	D.T	B6	0.2951
chrX	12130153	D.T	B7	0.1553
chrX	12150153	D.T	AB8	0.0205
chrX	12150153	D.T	B1	0.138
chrX	12150153	D.T	B2	0.0279
chrX	12150153	D.T	B3	0.2562
chrX	12150153	D.T	B4	0.0133
chrX	12150153	D.T	B5	0.0914
chrX	12150153	D.T	B6	0.2971
chrX	12150153	D.T	B7	0.1557
chrX	12170153	D.T	AB8	0.0207
chrX	12170153	D.T	B1	0.1391
chrX	12170153	D.T	B2	0.0271
chrX	12170153	D.T	B3	0.2564
chrX	12170153	D.T	B4	0.0114
chrX	12170153	D.T	B5	0.089
chrX	12170153	D.T	B6	0.3009
chrX	12170153	D.T	B7	0.1555
chrX	12190153	D.T	AB8	0.0192
chrX	12190153	D.T	B1	0.1402
chrX	12190153	D.T	B2	0.0279
chrX	12190153	D.T	B3	0.2558
chrX	12190153	D.T	B4	0.0096
chrX	12190153	D.T	B5	0.0871
chrX	12190153	D.T	B6	0.305
chrX	12190153	D.T	B7	0.1552
chrX	12210153	D.T	AB8	0.0192
chrX	12210153	D.T	B1	0.142
chrX	12210153	D.T	B2	0.0265
chrX	12210153	D.T	B3	0.2541
chrX	12210153	D.T	B4	0.0085
chrX	12210153	D.T	B5	0.0849
chrX	12210153	D.T	B6	0.3077
chrX	12210153	D.T	B7	0.1572
chrX	12230153	D.T	AB8	0.0183
chrX	12230153	D.T	B1	0.1423
chrX	12230153	D.T	B2	0.0267
chrX	12230153	D.T	B3	0.2536
chrX	12230153	D.T	B4	0.0089
chrX	12230153	D.T	B5	0.0829
chrX	12230153	D.T	B6	0.3102
chrX	12230153	D.T	B7	0.1571
chrX	12250153	D.T	AB8	0.0177
chrX	12250153	D.T	B1	0.1409
chrX	12250153	D.T	B2	0.0265
chrX	12250153	D.T	B3	0.2537
chrX	12250153	D.T	B4	0.0092
chrX	12250153	D.T	B5	0.0806
chrX	12250153	D.T	B6	0.3143
chrX	12250153	D.T	B7	0.1572
chrX	12270153	D.T	AB8	0.0167
chrX	12270153	D.T	B1	0.1424
chrX	12270153	D.T	B2	0.0261
chrX	12270153	D.T	B3	0.2531
chrX	12270153	D.T	B4	0.0085
chrX	12270153	D.T	B5	0.0782
chrX	12270153	D.T	B6	0.3173
chrX	12270153	D.T	B7	0.1576
chrX	12290153	D.T	AB8	0.0167
chrX	12290153	D.T	B1	0.1508
chrX	12290153	D.T	B2	0.024
chrX	12290153	D.T	B3	0.2513
chrX	12290153	D.T	B4	0.0049
chrX	12290153	D.T	B5	0.0742
chrX	12290153	D.T	B6	0.3139
chrX	12290153	D.T	B7	0.1641
chrX	12310153	D.T	AB8	0.0155
chrX	12310153	D.T	B1	0.1545
chrX	12310153	D.T	B2	0.0257
chrX	12310153	D.T	B3	0.2537
chrX	12310153	D.T	B4	0.0038
chrX	12310153	D.T	B5	0.0733
chrX	12310153	D.T	B6	0.3108
chrX	12310153	D.T	B7	0.1626
chrX	12330153	D.T	AB8	0.0145
chrX	12330153	D.T	B1	0.1584
chrX	12330153	D.T	B2	0.0249
chrX	12330153	D.T	B3	0.2553
chrX	12330153	D.T	B4	0.0031
chrX	12330153	D.T	B5	0.071
chrX	12330153	D.T	B6	0.3102
chrX	12330153	D.T	B7	0.1626
chrX	12350153	D.T	AB8	0.0127
chrX	12350153	D.T	B1	0.1647
chrX	12350153	D.T	B2	0.0244
chrX	12350153	D.T	B3	0.2587
chrX	12350153	D.T	B4	0.0024
chrX	12350153	D.T	B5	0.0691
chrX	12350153	D.T	B6	0.3053
chrX	12350153	D.T	B7	0.1628
chrX	12370153	D.T	AB8	0.0121
chrX	12370153	D.T	B1	0.1688
chrX	12370153	D.T	B2	0.0254
chrX	12370153	D.T	B3	0.2583
chrX	12370153	D.T	B4	0.0025
chrX	12370153	D.T	B5	0.0685
chrX	12370153	D.T	B6	0.303
chrX	12370153	D.T	B7	0.1615
chrX	12390153	D.T	AB8	0.011
chrX	12390153	D.T	B1	0.1747
chrX	12390153	D.T	B2	0.0249
chrX	12390153	D.T	B3	0.2606
chrX	12390153	D.T	B4	0.0028
chrX	12390153	D.T	B5	0.0656
chrX	12390153	D.T	B6	0.3004
chrX	12390153	D.T	B7	0.16
chrX	12410153	D.T	AB8	0.0092
chrX	12410153	D.T	B1	0.1775
chrX	12410153	D.T	B2	0.0234
chrX	12410153	D.T	B3	0.2616
chrX	12410153	D.T	B4	0.0018
chrX	12410153	D.T	B5	0.0643
chrX	12410153	D.T	B6	0.3027
chrX	12410153	D.T	B7	0.1595
chrX	12430153	D.T	AB8	0.0087
chrX	12430153	D.T	B1	0.184
chrX	12430153	D.T	B2	0.0212
chrX	12430153	D.T	B3	0.2633
chrX	12430153	D.T	B4	3e-04
chrX	12430153	D.T	B5	0.0607
chrX	12430153	D.T	B6	0.2997
chrX	12430153	D.T	B7	0.1622
chrX	12450153	D.T	AB8	0.0097
chrX	12450153	D.T	B1	0.1877
chrX	12450153	D.T	B2	0.0193
chrX	12450153	D.T	B3	0.2662
chrX	12450153	D.T	B4	3e-04
chrX	12450153	D.T	B5	0.0588
chrX	12450153	D.T	B6	0.2983
chrX	12450153	D.T	B7	0.1596
chrX	12470153	D.T	AB8	0.0111
chrX	12470153	D.T	B1	0.1938
chrX	12470153	D.T	B2	0.0183
chrX	12470153	D.T	B3	0.2664
chrX	12470153	D.T	B4	3e-04
chrX	12470153	D.T	B5	0.0568
chrX	12470153	D.T	B6	0.2932
chrX	12470153	D.T	B7	0.1601
chrX	12490153	D.T	AB8	0.0131
chrX	12490153	D.T	B1	0.196
chrX	12490153	D.T	B2	0.0186
chrX	12490153	D.T	B3	0.2678
chrX	12490153	D.T	B4	3e-04
chrX	12490153	D.T	B5	0.0558
chrX	12490153	D.T	B6	0.2887
chrX	12490153	D.T	B7	0.1598
chrX	12510153	D.T	AB8	0.0139
chrX	12510153	D.T	B1	0.1996
chrX	12510153	D.T	B2	0.0185
chrX	12510153	D.T	B3	0.2702
chrX	12510153	D.T	B4	3e-04
chrX	12510153	D.T	B5	0.051
chrX	12510153	D.T	B6	0.2874
chrX	12510153	D.T	B7	0.1591
chrX	12530153	D.T	AB8	0.015
chrX	12530153	D.T	B1	0.2038
chrX	12530153	D.T	B2	0.0181
chrX	12530153	D.T	B3	0.2723
chrX	12530153	D.T	B4	3e-04
chrX	12530153	D.T	B5	0.0481
chrX	12530153	D.T	B6	0.285
chrX	12530153	D.T	B7	0.1574
chrX	12550153	D.T	AB8	0.0143
chrX	12550153	D.T	B1	0.2056
chrX	12550153	D.T	B2	0.0182
chrX	12550153	D.T	B3	0.2743
chrX	12550153	D.T	B4	3e-04
chrX	12550153	D.T	B5	0.0469
chrX	12550153	D.T	B6	0.2831
chrX	12550153	D.T	B7	0.1573
chrX	12570153	D.T	AB8	0.0152
chrX	12570153	D.T	B1	0.2081
chrX	12570153	D.T	B2	0.0178
chrX	12570153	D.T	B3	0.2767
chrX	12570153	D.T	B4	3e-04
chrX	12570153	D.T	B5	0.0455
chrX	12570153	D.T	B6	0.2784
chrX	12570153	D.T	B7	0.158
chrX	12590153	D.T	AB8	0.0152
chrX	12590153	D.T	B1	0.2102
chrX	12590153	D.T	B2	0.0166
chrX	12590153	D.T	B3	0.2796
chrX	12590153	D.T	B4	3e-04
chrX	12590153	D.T	B5	0.0441
chrX	12590153	D.T	B6	0.2748
chrX	12590153	D.T	B7	0.1591
chrX	12610153	D.T	AB8	0.0137
chrX	12610153	D.T	B1	0.2128
chrX	12610153	D.T	B2	0.0164
chrX	12610153	D.T	B3	0.2832
chrX	12610153	D.T	B4	3e-04
chrX	12610153	D.T	B5	0.043
chrX	12610153	D.T	B6	0.2688
chrX	12610153	D.T	B7	0.1619
chrX	12630153	D.T	AB8	0.0108
chrX	12630153	D.T	B1	0.2175
chrX	12630153	D.T	B2	0.0167
chrX	12630153	D.T	B3	0.2866
chrX	12630153	D.T	B4	3e-04
chrX	12630153	D.T	B5	0.0398
chrX	12630153	D.T	B6	0.2638
chrX	12630153	D.T	B7	0.1645
chrX	12650153	D.T	AB8	0.0089
chrX	12650153	D.T	B1	0.2194
chrX	12650153	D.T	B2	0.0186
chrX	12650153	D.T	B3	0.2879
chrX	12650153	D.T	B4	3e-04
chrX	12650153	D.T	B5	0.0381
chrX	12650153	D.T	B6	0.2603
chrX	12650153	D.T	B7	0.1665
chrX	12670153	D.T	AB8	0.0093
chrX	12670153	D.T	B1	0.2219
chrX	12670153	D.T	B2	0.0193
chrX	12670153	D.T	B3	0.2889
chrX	12670153	D.T	B4	3e-04
chrX	12670153	D.T	B5	0.0361
chrX	12670153	D.T	B6	0.2574
chrX	12670153	D.T	B7	0.1669
chrX	12690153	D.T	AB8	0.0094
chrX	12690153	D.T	B1	0.2239
chrX	12690153	D.T	B2	0.0187
chrX	12690153	D.T	B3	0.2897
chrX	12690153	D.T	B4	3e-04
chrX	12690153	D.T	B5	0.0351
chrX	12690153	D.T	B6	0.2558
chrX	12690153	D.T	B7	0.1671
chrX	12710153	D.T	AB8	0.0102
chrX	12710153	D.T	B1	0.2287
chrX	12710153	D.T	B2	0.0178
chrX	12710153	D.T	B3	0.2906
chrX	12710153	D.T	B4	3e-04
chrX	12710153	D.T	B5	0.0337
chrX	12710153	D.T	B6	0.2501
chrX	12710153	D.T	B7	0.1685
chrX	12730153	D.T	AB8	0.0096
chrX	12730153	D.T	B1	0.2307
chrX	12730153	D.T	B2	0.0172
chrX	12730153	D.T	B3	0.2913
chrX	12730153	D.T	B4	3e-04
chrX	12730153	D.T	B5	0.0336
chrX	12730153	D.T	B6	0.2486
chrX	12730153	D.T	B7	0.1687
chrX	12750153	D.T	AB8	0.011
chrX	12750153	D.T	B1	0.234
chrX	12750153	D.T	B2	0.0171
chrX	12750153	D.T	B3	0.2949
chrX	12750153	D.T	B4	6e-04
chrX	12750153	D.T	B5	0.0323
chrX	12750153	D.T	B6	0.2434
chrX	12750153	D.T	B7	0.1668
chrX	12770153	D.T	AB8	0.0113
chrX	12770153	D.T	B1	0.2373
chrX	12770153	D.T	B2	0.0184
chrX	12770153	D.T	B3	0.2968
chrX	12770153	D.T	B4	3e-04
chrX	12770153	D.T	B5	0.032
chrX	12770153	D.T	B6	0.2378
chrX	12770153	D.T	B7	0.1661
chrX	12790153	D.T	AB8	0.0119
chrX	12790153	D.T	B1	0.244
chrX	12790153	D.T	B2	0.0183
chrX	12790153	D.T	B3	0.2968
chrX	12790153	D.T	B4	3e-04
chrX	12790153	D.T	B5	0.0358
chrX	12790153	D.T	B6	0.23
chrX	12790153	D.T	B7	0.163
chrX	12810153	D.T	AB8	0.0135
chrX	12810153	D.T	B1	0.2485
chrX	12810153	D.T	B2	0.0192
chrX	12810153	D.T	B3	0.2982
chrX	12810153	D.T	B4	3e-04
chrX	12810153	D.T	B5	0.0348
chrX	12810153	D.T	B6	0.2224
chrX	12810153	D.T	B7	0.1631
chrX	12830153	D.T	AB8	0.0148
chrX	12830153	D.T	B1	0.2615
chrX	12830153	D.T	B2	0.0172
chrX	12830153	D.T	B3	0.2987
chrX	12830153	D.T	B4	3e-04
chrX	12830153	D.T	B5	0.0337
chrX	12830153	D.T	B6	0.2136
chrX	12830153	D.T	B7	0.16
chrX	12850153	D.T	AB8	0.0133
chrX	12850153	D.T	B1	0.2683
chrX	12850153	D.T	B2	0.0174
chrX	12850153	D.T	B3	0.3007
chrX	12850153	D.T	B4	3e-04
chrX	12850153	D.T	B5	0.0323
chrX	12850153	D.T	B6	0.2083
chrX	12850153	D.T	B7	0.1593
chrX	12870153	D.T	AB8	0.0132
chrX	12870153	D.T	B1	0.2751
chrX	12870153	D.T	B2	0.0181
chrX	12870153	D.T	B3	0.3002
chrX	12870153	D.T	B4	3e-04
chrX	12870153	D.T	B5	0.0343
chrX	12870153	D.T	B6	0.2004
chrX	12870153	D.T	B7	0.1584
chrX	12890153	D.T	AB8	0.0119
chrX	12890153	D.T	B1	0.2799
chrX	12890153	D.T	B2	0.0184
chrX	12890153	D.T	B3	0.3
chrX	12890153	D.T	B4	3e-04
chrX	12890153	D.T	B5	0.0352
chrX	12890153	D.T	B6	0.1974
chrX	12890153	D.T	B7	0.1569
chrX	12910153	D.T	AB8	0.0101
chrX	12910153	D.T	B1	0.2912
chrX	12910153	D.T	B2	0.0185
chrX	12910153	D.T	B3	0.2994
chrX	12910153	D.T	B4	3e-04
chrX	12910153	D.T	B5	0.0349
chrX	12910153	D.T	B6	0.1924
chrX	12910153	D.T	B7	0.1533
chrX	12930153	D.T	AB8	0.0097
chrX	12930153	D.T	B1	0.2982
chrX	12930153	D.T	B2	0.0172
chrX	12930153	D.T	B3	0.3011
